"omim"	"disease_label"	"gene_label"	"enh_label"	"chr_label"	"enh_start"	"enh_end"	"enh_source_name"	"dist_TSSgene_enhMiddle"	"prot_label"	"bp"	"bp_label"	"prot_interact_label"	"posit_tf2gene"	"neg_tf2gene"
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084921"	"chr-11"	12680370	12680523	"FANTOM5"	6025	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FGFR1"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084921"	"chr-11"	12680370	12680523	"FANTOM5"	6025	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FOXM1"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084921"	"chr-11"	12680370	12680523	"FANTOM5"	6025	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FOXO3"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084921"	"chr-11"	12680370	12680523	"FANTOM5"	6025	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/IFITM3"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084921"	"chr-11"	12680370	12680523	"FANTOM5"	6025	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/PRL"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"FANTOM5"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/TGFA"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"FANTOM5"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/VEGFA"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"FANTOM5"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/ATP6V0A2"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"FANTOM5"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/BMP4"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"FANTOM5"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/CCND1"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"FANTOM5"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/CS"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"FANTOM5"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/MSLN"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"FANTOM5"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/MYF5"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"FANTOM5"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/MYH7"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"FANTOM5"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/NAIP"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"FANTOM5"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FGFR1"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"FANTOM5"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FOXM1"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"FANTOM5"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FOXO3"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"FANTOM5"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/IFITM3"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"FANTOM5"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/PRL"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000003117"	"chr-11"	12843785	12846999	"RefSeq"	170971	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/TGFA"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000003117"	"chr-11"	12843785	12846999	"RefSeq"	170971	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/VEGFA"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000003117"	"chr-11"	12843785	12846999	"RefSeq"	170971	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/ATP6V0A2"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000003117"	"chr-11"	12843785	12846999	"RefSeq"	170971	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/BMP4"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000003117"	"chr-11"	12843785	12846999	"RefSeq"	170971	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/CCND1"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000003117"	"chr-11"	12843785	12846999	"RefSeq"	170971	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/CS"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000003117"	"chr-11"	12843785	12846999	"RefSeq"	170971	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/MSLN"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000003117"	"chr-11"	12843785	12846999	"RefSeq"	170971	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/MYF5"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000003117"	"chr-11"	12843785	12846999	"RefSeq"	170971	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/MYH7"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000003117"	"chr-11"	12843785	12846999	"RefSeq"	170971	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/NAIP"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000003117"	"chr-11"	12843785	12846999	"RefSeq"	170971	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FGFR1"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000003117"	"chr-11"	12843785	12846999	"RefSeq"	170971	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FOXM1"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000003117"	"chr-11"	12843785	12846999	"RefSeq"	170971	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FOXO3"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000003117"	"chr-11"	12843785	12846999	"RefSeq"	170971	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/IFITM3"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000003117"	"chr-11"	12843785	12846999	"RefSeq"	170971	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0030307"	"positive regulation of cell growth"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/PRL"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"EnhancerDB"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/TGFA"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"EnhancerDB"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/VEGFA"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"EnhancerDB"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/ATP6V0A2"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"EnhancerDB"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/BMP4"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"EnhancerDB"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/CCND1"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"EnhancerDB"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/CS"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"EnhancerDB"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/MSLN"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"EnhancerDB"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/MYF5"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"EnhancerDB"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/MYH7"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"EnhancerDB"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/NAIP"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"EnhancerDB"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FGFR1"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"EnhancerDB"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FOXM1"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"EnhancerDB"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FOXO3"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"EnhancerDB"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/IFITM3"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084952"	"chr-11"	12802628	12803121	"EnhancerDB"	128453	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/PRL"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084772"	"chr-11"	12287805	12288187	"FANTOM5"	386425	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/TGFA"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084772"	"chr-11"	12287805	12288187	"FANTOM5"	386425	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/VEGFA"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084772"	"chr-11"	12287805	12288187	"FANTOM5"	386425	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/ATP6V0A2"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084772"	"chr-11"	12287805	12288187	"FANTOM5"	386425	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/BMP4"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084772"	"chr-11"	12287805	12288187	"FANTOM5"	386425	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/CCND1"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084772"	"chr-11"	12287805	12288187	"FANTOM5"	386425	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/CS"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084772"	"chr-11"	12287805	12288187	"FANTOM5"	386425	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/MSLN"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084772"	"chr-11"	12287805	12288187	"FANTOM5"	386425	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/MYF5"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084772"	"chr-11"	12287805	12288187	"FANTOM5"	386425	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/MYH7"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084772"	"chr-11"	12287805	12288187	"FANTOM5"	386425	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/NAIP"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084772"	"chr-11"	12287805	12288187	"FANTOM5"	386425	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FGFR1"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084772"	"chr-11"	12287805	12288187	"FANTOM5"	386425	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FOXM1"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084772"	"chr-11"	12287805	12288187	"FANTOM5"	386425	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FOXO3"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084772"	"chr-11"	12287805	12288187	"FANTOM5"	386425	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/IFITM3"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084772"	"chr-11"	12287805	12288187	"FANTOM5"	386425	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/PRL"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084919"	"chr-11"	12676376	12676996	"FANTOM5"	2265	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/TGFA"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084919"	"chr-11"	12676376	12676996	"FANTOM5"	2265	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/VEGFA"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084919"	"chr-11"	12676376	12676996	"FANTOM5"	2265	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/ATP6V0A2"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084919"	"chr-11"	12676376	12676996	"FANTOM5"	2265	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/BMP4"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084919"	"chr-11"	12676376	12676996	"FANTOM5"	2265	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/CCND1"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084919"	"chr-11"	12676376	12676996	"FANTOM5"	2265	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/CS"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084919"	"chr-11"	12676376	12676996	"FANTOM5"	2265	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/MSLN"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084919"	"chr-11"	12676376	12676996	"FANTOM5"	2265	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/MYF5"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084919"	"chr-11"	12676376	12676996	"FANTOM5"	2265	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/MYH7"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084919"	"chr-11"	12676376	12676996	"FANTOM5"	2265	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/NAIP"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084919"	"chr-11"	12676376	12676996	"FANTOM5"	2265	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FGFR1"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084919"	"chr-11"	12676376	12676996	"FANTOM5"	2265	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FOXM1"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084919"	"chr-11"	12676376	12676996	"FANTOM5"	2265	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/FOXO3"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084919"	"chr-11"	12676376	12676996	"FANTOM5"	2265	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/IFITM3"	
"108985"	"SVEINSSON CHORIORETINAL ATROPHY"	"TEAD1"	"crm/CRMHS00000084919"	"chr-11"	12676376	12676996	"FANTOM5"	2265	"TEAD1_HUMAN"	"http://purl.obolibrary.org/obo/GO_0035329"	"hippo signaling"	"VGLL3_HUMAN"	"http://rdf.biogateway.eu/gene/9606/PRL"	
